10 1.605E-01  1.994E+00  
11 1.683E-01  2.023E+00  
12 1.758E-01  2.047E+00  
13 1.830E-01  2.069E+00  
14 1.899E-01  2.087E+00 
15 1.966E-01  2.103E+00  
16 2.030E-01  2.116E+00 
17 2.093E-01  2.128E+00
18 2.153E-01  2.138E+00 
22 2.270E-01  2.154E+00  
22.5 2.407E-01  2.168E+00  
25 2.538E-01  2.176E+00  
27.5 2.661E-01  2.181E+00  
30 2.780E-01  2.182E+00
32.5 2.893E-01  2.181E+00  
35 3.002E-01  2.178E+00  
37.5 3.108E-01  2.173E+00  
40 3.210E-01  2.166E+00  
45 3.405E-01  2.151E+00  
50 3.589E-01  2.133E+00 
55 3.764E-01  2.112E+00 
60 3.931E-01  2.091E+00 
65 4.092E-01  2.068E+00 
70 4.246E-01  2.046E+00  
80 4.539E-01  2.000E+00  
90 4.855E-01  1.954E+00 
100 5.230E-01  1.910E+00
110 5.506E-01  1.867E+00  
120 5.735E-01  1.826E+00 
130 5.943E-01  1.787E+00
140 6.145E-01  1.749E+00
150 6.349E-01  1.713E+00  
160 6.560E-01  1.678E+00 
170 6.781E-01  1.645E+00  
180 7.012E-01  1.613E+00  
200 7.504E-01  1.554E+00 
225 8.171E-01  1.486E+00  
250 8.884E-01  1.425E+00
275 9.629E-01  1.370E+00
300 1.040E+00  1.319E+00  
325 1.118E+00  1.273E+00
350 1.197E+00  1.230E+00  
375 1.276E+00  1.190E+00 
400 1.356E+00  1.154E+00  
450 1.514E+00  1.088E+00 
500 1.671E+00  1.031E+00 
550 1.826E+00  9.798E-01  
600 1.979E+00  9.345E-01 
650 2.128E+00  8.939E-01  
700 2.273E+00  8.572E-01  
800 2.551E+00  7.934E-01
900 2.807E+00  7.397E-01 
1000 3.038E+00  6.938E-01
1100 3.243E+00  6.540E-01 
1200 3.424E+00  6.191E-01  
1300 3.585E+00  5.883E-01 
1400 3.732E+00  5.607E-01  
1500 3.871E+00  5.360E-01
1600 4.006E+00  5.136E-01  
1700 4.143E+00  4.933E-01  
1800 4.283E+00  4.747E-01 
2000 4.580E+00  4.419E-01  
2250 4.985E+00  4.075E-01  
2500 5.421E+00  3.786E-01
2750 5.880E+00  3.540E-01 
3000 6.352E+00  3.327E-01  
3250 6.828E+00  3.141E-01
3500 7.303E+00  2.977E-01 
3750 7.772E+00  2.831E-01 
4000 8.233E+00  2.700E-01 
4500 9.122E+00  2.475E-01  
5000 9.960E+00  2.288E-01  
5500 1.074E+01  2.129E-01  
6000 1.147E+01  1.994E-01 
6500 1.214E+01  1.876E-01  
7000 1.277E+01  1.772E-01  
8000 1.389E+01  1.599E-01  
9000 1.484E+01  1.459E-01
10000 1.567E+01  1.343E-01
11000 1.637E+01  1.246E-01  
12000 1.698E+01  1.163E-01
13000 1.751E+01  1.092E-01  
14000 1.796E+01  1.029E-01  
15000 1.835E+01  9.735E-02  
16000 1.868E+01  9.243E-02  
17000 1.896E+01  8.803E-02 
18000 1.921E+01  8.405E-02 
20000 1.958E+01  7.717E-02  
22500 1.990E+01  7.011E-02  
25000 2.008E+01  6.431E-02
