10 1.783E-01  2.140E+00
11 1.870E-01  2.173E+00  
12 1.953E-01  2.202E+00
13 2.033E-01  2.227E+00
14 2.109E-01  2.249E+00  
15 2.183E-01  2.268E+00  
16 2.255E-01  2.285E+00  
17 2.325E-01  2.299E+00
18 2.392E-01  2.312E+00  
20 2.521E-01  2.333E+00  
22.5 2.674E-01  2.352E+00
25 2.819E-01  2.365E+00
27.5 2.956E-01  2.373E+00  
30 3.088E-01  2.378E+00  
32.5 3.214E-01  2.379E+00  
35 3.335E-01  2.379E+00  
37.5 3.452E-01  2.376E+00  
40 3.566E-01  2.372E+00  
45 3.782E-01  2.360E+00  
50 3.986E-01  2.344E+00  
55 4.181E-01  2.326E+00  
60 4.367E-01  2.306E+00  
65 4.545E-01  2.284E+00  
70 4.717E-01  2.262E+00  
80 5.042E-01  2.217E+00  
90 5.348E-01  2.172E+00  
100 5.790E-01  2.127E+00  
110 6.290E-01  2.084E+00  
120 6.632E-01  2.041E+00  
130 6.886E-01  2.000E+00  
140 7.096E-01  1.961E+00  
150 7.287E-01  1.923E+00  
160 7.474E-01  1.886E+00  
170 7.666E-01  1.851E+00  
180 7.869E-01  1.817E+00
200 8.311E-01  1.754E+00
225 8.937E-01  1.681E+00 
250 9.635E-01  1.615E+00
275 1.039E+00  1.555E+00  
300 1.118E+00  1.500E+00  
325 1.201E+00  1.449E+00  
350 1.285E+00  1.402E+00  
375 1.371E+00  1.359E+00  
400 1.457E+00  1.319E+00  
450 1.630E+00  1.246E+00 
500 1.801E+00  1.182E+00  
550 1.969E+00  1.125E+00  
600 2.133E+00  1.074E+00  
650 2.293E+00  1.029E+00 
700 2.448E+00  9.876E-01  
800 2.743E+00  9.157E-01  
900 3.014E+00  8.549E-01
1000 3.259E+00  8.028E-01  
1100 3.477E+00  7.576E-01  
1200 3.668E+00  7.179E-01  
1300 3.836E+00  6.826E-01  
1400 3.984E+00  6.512E-01  
1500 4.118E+00  6.229E-01  
1600 4.244E+00  5.973E-01  
1700 4.365E+00  5.739E-01  
1800 4.487E+00  5.526E-01  
2000 4.741E+00  5.149E-01  
2250 5.089E+00  4.753E-01  
2500 5.473E+00  4.420E-01  
2750 5.888E+00  4.135E-01  
3000 6.323E+00  3.889E-01 
3250 6.772E+00  3.674E-01 
3500 7.226E+00  3.484E-01  
3750 7.682E+00  3.314E-01  
4000 8.135E+00  3.163E-01 
4500 9.022E+00  2.901E-01  
5000 9.870E+00  2.683E-01  
5500 1.067E+01  2.499E-01  
6000 1.143E+01  2.341E-01  
6500 1.213E+01  2.203E-01  
7000 1.279E+01  2.083E-01  
8000 1.397E+01  1.880E-01  
9000 1.499E+01  1.716E-01  
10000 1.587E+01  1.581E-01  
11000 1.663E+01  1.468E-01  
12000 1.727E+01  1.370E-01  
13000 1.783E+01  1.286E-01  
14000 1.830E+01  1.213E-01  
15000 1.870E+01  1.148E-01  
16000 1.904E+01  1.090E-01 
17000 1.933E+01  1.038E-01  
18000 1.957E+01  9.918E-02  
20000 1.994E+01  9.109E-02 
22500 2.023E+01  8.279E-02  
25000 2.040E+01  7.597E-02  
