0	0	0	66	1705	-15.1712	43.1452
0	0	3	1	1763	-86.3713	-14.1638
0	0	3	2	1831	-99.4018	-18.4582
0	0	3	3	1764	-90.5361	-8.40151
0	0	3	4	1832	-85.8619	-18.4582
0	0	3	5	1765	-83.7661	-8.40151
0	0	3	6	1833	-92.6318	-18.4582
0	0	3	7	1766	-119.712	-4.91846
0	0	3	8	1834	-76.9961	-8.40151
0	0	3	9	1767	-112.942	-4.91846
0	0	3	10	1835	-117.616	-15.1711
0	0	3	12	1768	-106.172	-4.91846
0	0	3	13	1836	-119.712	-11.6886
0	0	3	14	1769	-99.4023	-4.91846
0	0	3	15	1837	-117.616	-8.40151
0	0	3	16	1770	-92.6323	-4.91846
0	0	3	17	1838	-110.846	-15.1711
0	0	3	18	1771	-87.0662	-4.84827
0	0	3	19	1839	-80.7256	-4.98346
0	0	3	20	1772	-110.846	-1.63149
0	0	3	21	1840	-112.942	-11.6886
0	0	3	23	1773	-104.076	-1.63149
0	0	3	24	1841	-104.076	-15.1711
0	0	3	25	1774	-97.3061	-1.63149
0	0	3	26	1842	-79.0923	-11.6886
0	0	3	27	1775	-90.5361	-1.63149
0	0	3	28	1843	-106.172	-11.6886
0	0	3	29	1776	-83.7661	-1.63149
0	0	3	30	1844	-97.3056	-15.1711
0	0	3	31	1777	-117.616	-1.63149
0	0	3	32	1845	-76.9961	-1.63149
0	0	3	33	1778	-116.721	2.52608
0	0	3	34	1846	-90.5356	-15.1711
0	0	3	35	1779	-109.951	2.52608
0	0	3	36	1847	-38.4723	-11.6886
0	0	3	37	1780	-103.181	2.52531
0	0	3	38	1848	-43.1456	-15.1711
0	0	3	39	1781	-96.4112	2.52577
0	0	3	40	1849	-45.2423	-11.6886
0	0	3	41	1782	-89.6412	2.52577
0	0	3	42	1850	-56.6856	-15.1711
0	0	3	43	1783	-82.871	2.52531
0	0	3	44	1851	-49.9156	-15.1711
0	0	3	46	1784	-99.6982	4.62202
0	0	3	47	1852	-76.1014	2.52577
0	0	3	48	1785	-92.9282	4.62202
0	0	3	49	1853	-24.9323	-11.6886
0	0	3	50	1786	-86.9635	4.67879
0	0	3	51	1854	-76.1869	5.57562
0	0	3	52	1787	-113.238	4.62233
0	0	3	53	1855	-18.1623	-11.6886
0	0	3	54	1788	-120.008	4.62233
0	0	3	55	1856	-11.3923	-11.6886
0	0	3	57	1789	-109.951	9.29602
0	0	3	58	1857	-4.62234	-4.91846
0	0	3	59	1790	-103.181	9.29533
0	0	3	60	1858	-2.52609	-1.63149
0	0	3	61	1791	-96.4112	9.29579
0	0	3	62	1859	-11.3923	-4.91846
0	0	3	63	1792	-89.6412	9.29579
0	0	3	64	1860	-18.1623	-4.91846
0	0	3	65	1793	-82.871	9.29533
0	0	3	66	1861	-76.1014	9.29579
0	0	3	67	1794	-116.721	9.29602
0	0	2	0	1862	-24.9323	-4.91846
0	0	2	1	1795	-92.9282	11.392
0	0	2	2	1863	-9.29607	-1.63149
0	0	2	3	1796	-84.0188	11.9563
0	0	2	4	1864	-80.6982	11.6157
0	0	2	5	1797	-99.6982	11.392
0	0	2	6	1865	-16.0661	-1.63149
0	0	2	7	1798	-106.468	11.3916
0	0	2	8	1866	-22.8361	-1.63149
0	0	2	9	1799	-113.238	11.3923
0	0	2	10	1867	-29.6061	-1.63149
0	0	2	12	1800	-120.008	11.3923
0	0	2	13	1868	-8.40156	2.52569
0	0	2	14	1801	-103.181	16.0653
0	0	2	15	1869	-11.6886	4.62195
0	0	2	16	1802	-96.4112	16.0658
0	0	2	17	1870	-15.1712	2.52516
0	0	2	18	1803	-89.6412	16.0658
0	0	2	19	1871	-18.4582	4.62141
0	0	2	20	1804	-82.871	16.0653
0	0	2	21	1872	-76.1014	16.0658
0	0	2	23	1805	-99.6982	18.1621
0	0	2	24	1873	-83.7663	-21.9412
0	0	2	25	1806	-92.9282	18.1621
0	0	2	26	1874	-90.5363	-21.9412
0	0	2	27	1807	-87.2029	17.9523
0	0	2	28	1875	-76.9455	18.5753
0	0	2	29	1808	-106.468	18.1616
0	0	2	30	1876	-97.3063	-21.9412
0	0	2	31	1809	-109.951	16.066
0	0	2	32	1877	-104.076	-21.9412
0	0	2	33	1810	-113.238	18.1623
0	0	2	34	1878	-110.846	-21.9412
0	0	2	35	1811	-116.721	16.066
0	0	2	36	1879	-117.616	-21.9412
0	0	2	37	1812	-120.008	18.1623
0	0	2	38	1880	-15.1251	36.3521
0	0	2	39	1813	-89.6412	22.8358
0	0	2	40	1881	-21.9413	36.3759
0	0	2	41	1814	-82.871	22.8354
0	0	2	42	1882	-76.1014	22.8358
0	0	2	43	1815	-96.4112	22.8358
0	0	2	44	1883	-28.7113	36.3759
0	0	2	46	1816	-99.6982	24.9321
0	0	2	47	1884	-35.481	36.3755
0	0	2	48	1817	-92.9282	24.9321
0	0	2	49	1885	-42.2516	36.3756
0	0	2	50	1818	-87.0139	24.9999
0	0	2	51	1886	-80.5645	24.9565
0	0	2	52	1819	-103.181	22.8354
0	0	2	53	1887	-49.0216	36.3756
0	0	2	54	1820	-106.468	24.9315
0	0	2	55	1888	-55.7916	36.3756
0	0	2	57	1821	-109.951	22.8361
0	0	2	58	1889	-65.8483	31.7013
0	0	2	59	1822	-113.238	24.9322
0	0	2	60	1890	-70.8563	32.8313
0	0	2	61	1823	-116.721	22.8361
0	0	2	62	1891	-76.1014	36.3759
0	0	2	63	1824	-82.871	29.6053
0	0	2	64	1892	-76.1014	29.6058
0	0	2	65	1825	-85.8623	-11.6886
0	0	2	66	1893	-25.2283	45.2421
0	0	2	67	1826	-92.6323	-11.6886
0	0	1	0	1894	-76.9956	-15.1711
0	0	1	1	1827	-97.3061	-8.40151
0	0	1	2	1895	-79.0918	-18.4582
0	0	1	3	1828	-99.4023	-11.6886
0	0	1	4	1896	-112.942	-18.4582
0	0	1	5	1829	-104.076	-8.40151
0	0	1	6	1897	-106.172	-18.4582
0	0	1	7	1830	-106.468	4.62157
0	0	1	8	1898	-119.712	-18.4582
0	1	1	12	1588	-70.8898	45.2502
0	1	1	13	1646	-64.8582	45.6312
0	1	1	14	1587	-72.6183	38.472
0	1	1	15	1645	-92.9282	31.702
0	1	1	16	1586	-21.9413	104.076
0	1	1	17	1644	-11.6886	52.0119
0	1	1	18	1585	-31.9983	106.172
0	1	1	19	1643	-8.40156	56.6857
0	1	1	20	1584	-25.2283	106.172
0	1	1	21	1642	-1.63158	56.6857
0	1	1	23	1583	-18.4582	106.171
0	1	1	24	1641	-4.91859	58.782
0	1	1	25	1582	-28.7113	110.846
0	1	1	26	1640	-11.6886	58.782
0	1	1	27	1581	-21.9413	110.846
0	1	1	28	1639	-8.40156	63.4556
0	1	1	29	1580	-69.3314	49.9158
0	1	1	30	1638	-62.5613	49.9151
0	1	1	31	1579	-15.1712	110.845
0	1	1	32	1637	-1.63158	63.4556
0	1	1	33	1578	-25.2283	112.942
0	1	1	34	1636	-4.91859	65.5519
0	1	1	35	1577	-71.0479	52.458
0	1	1	36	1635	-62.4907	53.5345
0	1	1	37	1576	-18.4582	112.941
0	1	1	38	1634	-11.6886	65.5519
0	1	1	39	1575	-21.9413	117.615
0	1	1	40	1633	-8.40156	70.2257
0	1	1	41	1574	-45.5386	85.8618
0	1	1	42	1632	-68.6427	42.8656
0	1	1	43	1573	-45.5386	92.6318
0	1	1	44	1631	-4.91859	72.3219
0	1	1	46	1572	-42.2516	97.3056
0	1	1	47	1630	-11.6886	72.3219
0	1	1	48	1571	-42.2516	104.076
0	1	1	49	1629	-8.40156	76.9957
0	1	1	50	1570	-42.2516	110.846
0	1	1	51	1628	-65.8483	38.4714
0	1	1	52	1569	-69.3314	56.6858
0	1	1	53	1627	-62.5613	56.6851
0	1	1	54	1568	-55.7916	83.7655
0	1	1	55	1626	-4.91859	79.0919
0	1	1	57	1567	-52.3086	85.8618
0	1	1	58	1625	-11.6886	79.0919
0	1	1	59	1566	-71.1095	59.0185
0	1	1	60	1624	-63.9696	58.7449
0	1	1	61	1565	-49.0216	90.5356
0	1	1	62	1623	-8.40156	83.7657
0	1	1	63	1564	-45.5386	99.4018
0	1	1	64	1622	-1.63158	83.7657
0	1	1	65	1563	-45.5386	106.172
0	1	1	66	1621	-4.91859	85.862
0	1	1	67	1562	-49.0216	97.3056
0	1	0	0	1620	-11.6886	85.862
0	1	0	1	1561	-49.0216	104.076
0	1	0	2	1619	-35.481	70.2254
0	1	0	3	1560	-52.3086	92.6318
0	1	0	4	1618	-59.0786	65.5518
0	1	0	5	1559	-69.3314	63.4558
0	1	0	6	1617	-62.5613	63.4551
0	1	0	7	1558	-52.3086	99.4018
0	1	0	8	1616	-4.91859	92.6319
0	1	0	9	1557	-52.3086	106.172
0	1	0	10	1615	-11.6886	92.6319
0	1	0	12	1556	-70.9818	65.8586
0	1	0	13	1614	-64.2714	65.338
0	1	0	14	1555	-55.7916	90.5356
0	1	0	15	1613	-8.40156	97.3057
0	1	0	16	1554	-55.7916	104.076
0	1	0	17	1612	-55.7916	70.2256
0	1	0	18	1553	-55.7916	97.3056
0	1	0	19	1611	-49.0216	70.2256
0	1	0	20	1552	-59.0786	85.8618
0	1	0	21	1610	-4.91859	99.4019
0	1	0	23	1551	-59.0786	92.6318
0	1	0	24	1609	-8.40156	104.076
0	1	0	25	1550	-59.0786	99.4018
0	1	0	26	1608	-1.63158	104.076
0	1	0	27	1549	-59.0786	106.172
0	1	0	28	1607	-4.91859	106.172
0	1	0	29	1548	-69.3314	70.2258
0	1	0	30	1606	-62.5613	70.2252
0	1	0	31	1547	-62.5613	83.7651
0	1	0	32	1605	-38.768	79.0917
0	1	0	33	1546	-62.5613	90.5351
0	1	0	34	1604	-8.40156	110.846
0	1	0	35	1545	-69.3703	74.197
0	1	0	36	1603	-64.2761	73.4933
0	1	0	37	1544	-62.5613	97.3051
0	1	0	38	1602	-62.5613	43.1451
0	1	0	39	1543	-62.5613	104.075
0	1	0	40	1601	-4.91859	112.942
0	1	0	41	1542	-65.8483	99.4014
0	1	0	42	1600	-1.63158	117.616
0	1	0	43	1541	-69.3314	97.3058
0	1	0	44	1599	-4.91859	119.712
0	1	0	46	1540	-65.8483	92.6313
0	1	0	47	1598	-8.40156	117.616
0	1	0	48	1539	-65.8483	85.8613
0	1	0	49	1597	-11.6886	112.942
0	1	0	50	1538	-15.1712	117.615
0	1	0	51	1596	-11.6886	119.712
0	1	0	52	1537	-69.3314	76.9958
0	1	0	53	1595	-62.5613	76.9952
0	1	0	54	1536	-18.4582	119.711
0	1	0	55	1594	-4.91859	52.0119
0	1	0	57	1535	-74.1408	79.0983
0	1	0	58	1593	-63.8849	80.7473
0	1	0	59	1534	-38.768	106.172
0	1	0	60	1592	-1.63158	49.9157
0	1	0	61	1533	-35.481	110.845
0	1	0	62	1591	-8.40156	49.9157
0	1	0	63	1532	-31.9983	112.942
0	1	0	64	1590	-11.6886	45.2419
0	1	0	65	1531	-38.768	112.942
0	1	0	66	1589	-4.91859	45.2419
0	1	3	1	1395	-8.40156	9.29564
0	1	3	2	1463	-16.0661	-8.40151
0	1	3	3	1396	-11.6886	11.3919
0	1	3	4	1464	-29.6061	-8.40151
0	1	3	5	1397	-70.2261	-8.40151
0	1	3	6	1465	-63.4561	-8.40151
0	1	3	7	1398	-15.1712	9.29518
0	1	3	8	1466	-56.6861	-8.40151
0	1	3	9	1399	-18.4582	11.3914
0	1	3	10	1467	-49.9161	-8.40151
0	1	3	12	1400	-21.9413	9.29587
0	1	3	13	1468	-43.1461	-8.40151
0	1	3	14	1401	-28.7113	9.29587
0	1	3	15	1469	-36.3761	-8.40151
0	1	3	16	1402	-31.9983	4.62218
0	1	3	17	1470	-31.7023	-4.91846
0	1	3	18	1403	-70.8624	-5.5726
0	1	3	19	1471	-63.8688	-4.8707
0	1	3	20	1404	-25.2283	11.3921
0	1	3	21	1472	-58.7823	-4.91846
0	1	3	23	1405	-8.40156	16.0657
0	1	3	24	1473	-52.0123	-4.91846
0	1	3	25	1406	-11.6886	18.1619
0	1	3	26	1474	-45.2423	-4.91846
0	1	3	27	1407	-15.1712	16.0652
0	1	3	28	1475	-38.4723	-4.91846
0	1	3	29	1408	-70.2261	-1.63149
0	1	3	30	1476	-63.4561	-1.63149
0	1	3	31	1409	-18.4582	18.1615
0	1	3	32	1477	-56.6861	-1.63149
0	1	3	33	1410	-21.9413	16.0659
0	1	3	34	1478	-49.9161	-1.63149
0	1	3	35	1411	-25.2283	18.1621
0	1	3	36	1479	-43.1461	-1.63149
0	1	3	37	1412	-28.7113	16.0659
0	1	3	38	1480	-36.3761	-1.63149
0	1	3	39	1413	-35.481	22.8354
0	1	3	40	1481	-35.481	2.52547
0	1	3	41	1414	-31.9983	24.9322
0	1	3	42	1482	-42.2516	2.52554
0	1	3	43	1415	-69.3314	2.52577
0	1	3	44	1483	-62.5613	2.52508
0	1	3	46	1416	-28.7113	22.8359
0	1	3	47	1484	-55.7916	2.52554
0	1	3	48	1417	-25.2283	24.9322
0	1	3	49	1485	-49.0216	2.52554
0	1	3	50	1418	-70.9382	5.25892
0	1	3	51	1486	-64.1028	4.57808
0	1	3	52	1419	-21.9413	22.8359
0	1	3	53	1487	-59.0786	4.62179
0	1	3	54	1420	-18.4582	24.9314
0	1	3	55	1488	-52.3086	4.62179
0	1	3	57	1421	-15.1712	22.8352
0	1	3	58	1489	-45.5386	4.62179
0	1	3	59	1422	-11.6886	24.9319
0	1	3	60	1490	-38.768	4.62164
0	1	3	61	1423	-8.40156	22.8357
0	1	3	62	1491	-35.481	9.29541
0	1	3	63	1424	-4.91859	18.1619
0	1	3	64	1492	-42.2516	9.29556
0	1	3	65	1425	-69.3519	9.31753
0	1	3	66	1493	-62.5613	9.2951
0	1	3	67	1426	-4.91859	11.3919
0	1	2	0	1494	-55.7916	9.29556
0	1	2	1	1427	-1.63158	2.52569
0	1	2	2	1495	-49.0216	9.29556
0	1	2	3	1428	-70.7649	11.7238
0	1	2	4	1496	-64.1464	11.1654
0	1	2	5	1429	-1.63158	9.29564
0	1	2	6	1497	-59.0786	11.3918
0	1	2	7	1430	-1.63158	16.0657
0	1	2	8	1498	-52.3086	11.3918
0	1	2	9	1431	-1.63158	22.8357
0	1	2	10	1499	-45.5386	11.3918
0	1	2	12	1432	-4.91859	24.9319
0	1	2	13	1500	-38.768	11.3917
0	1	2	14	1433	-1.63158	36.3756
0	1	2	15	1501	-31.9983	11.3921
0	1	2	16	1434	-8.40156	36.3756
0	1	2	17	1502	-31.9983	18.1621
0	1	2	18	1435	-45.5386	24.9319
0	1	2	19	1503	-35.481	16.0654
0	1	2	20	1436	-69.3314	16.0658
0	1	2	21	1504	-62.5613	16.065
0	1	2	23	1437	-38.768	24.9317
0	1	2	24	1505	-55.7916	16.0656
0	1	2	25	1438	-42.2516	29.6055
0	1	2	26	1506	-49.0216	16.0656
0	1	2	27	1439	-74.0744	19.0176
0	1	2	28	1507	-64.2039	18.1829
0	1	2	29	1440	-38.768	31.7016
0	1	2	30	1508	-59.0786	18.1618
0	1	2	31	1441	-35.481	29.6054
0	1	2	32	1509	-52.3086	18.1618
0	1	2	33	1442	-31.9983	31.7022
0	1	2	34	1510	-45.5386	18.1618
0	1	2	35	1443	-28.7113	29.6059
0	1	2	36	1511	-42.2516	16.0656
0	1	2	37	1444	-25.2283	31.7022
0	1	2	38	1512	-38.768	18.1617
0	1	2	39	1445	-21.9413	29.6059
0	1	2	40	1513	-55.7916	22.8356
0	1	2	41	1446	-69.3314	22.8358
0	1	2	42	1514	-62.5613	22.8351
0	1	2	43	1447	-18.4582	31.7014
0	1	2	44	1515	-49.0216	22.8356
0	1	2	46	1448	-15.1712	29.6052
0	1	2	47	1516	-52.3086	24.9319
0	1	2	48	1449	-11.6886	31.7019
0	1	2	49	1517	-59.0786	24.9319
0	1	2	50	1450	-74.0687	25.4086
0	1	2	51	1518	-63.8626	25.1166
0	1	2	52	1451	-8.40156	29.6057
0	1	2	53	1519	-49.0216	29.6055
0	1	2	54	1452	-4.91859	31.7019
0	1	2	55	1520	-52.3086	31.7018
0	1	2	57	1453	-1.63158	29.6057
0	1	2	58	1521	-55.7916	29.6055
0	1	2	59	1454	-62.5613	36.3751
0	1	2	60	1522	-59.0786	31.7018
0	1	2	61	1455	-69.3314	36.3759
0	1	2	62	1523	-45.5386	31.7018
0	1	2	63	1456	-69.3314	29.6058
0	1	2	64	1524	-62.5613	29.6051
0	1	2	65	1457	-72.7118	-14.0863
0	1	2	66	1525	-42.2516	22.8356
0	1	2	67	1458	-72.3223	-11.6886
0	1	1	0	1526	-65.5523	-11.6886
0	1	1	1	1459	-72.3219	-18.4582
0	1	1	2	1527	-58.7823	-11.6886
0	1	1	3	1460	-21.9413	2.52592
0	1	1	4	1528	-52.0123	-11.6886
0	1	1	5	1461	-25.2283	4.62218
0	1	1	6	1529	-63.4556	-15.1711
0	1	1	7	1462	-28.7113	2.52592
0	1	1	8	1530	-9.29607	-8.40151
0	2	1	12	1957	-29.6063	-76.1012
0	2	1	13	1899	-36.3763	-76.1012
0	2	1	14	1958	-31.5957	-72.7923
0	2	1	15	1900	-31.7025	-79.3882
0	2	1	16	1959	-56.6862	-69.3313
0	2	1	17	1901	-38.4725	-79.3882
0	2	1	18	1960	-63.4562	-69.3313
0	2	1	19	1902	-52.012	-86.158
0	2	1	20	1961	-70.2262	-69.3313
0	2	1	21	1903	-45.242	-86.158
0	2	1	23	1962	-76.9962	-69.3313
0	2	1	24	1904	-31.702	-86.1578
0	2	1	25	1963	-92.6325	-72.6183
0	2	1	26	1905	-43.1458	-82.8708
0	2	1	27	1964	-56.6862	-76.1012
0	2	1	28	1906	-36.3758	-82.8708
0	2	1	29	1965	-49.9162	-76.1012
0	2	1	30	1907	-58.782	-86.158
0	2	1	31	1966	-45.2424	-79.3883
0	2	1	32	1908	-65.5519	-86.158
0	2	1	33	1967	-29.6058	-82.8708
0	2	1	34	1909	-38.472	-86.1578
0	2	1	35	1968	-43.1462	-76.1012
0	2	1	36	1910	-63.4562	-89.6411
0	2	1	37	1969	-72.3225	-79.3883
0	2	1	38	1911	-56.6862	-89.6411
0	2	1	39	1970	-65.5524	-79.3883
0	2	1	40	1912	-49.9162	-89.6411
0	2	1	41	1971	-58.7825	-79.3883
0	2	1	42	1913	-43.1462	-89.6411
0	2	1	43	1972	-52.0125	-79.3883
0	2	1	44	1914	-70.2258	-82.871
0	2	1	46	1973	-63.4557	-82.871
0	2	1	47	1915	-58.7825	-92.9281
0	2	1	48	1974	-56.6857	-82.871
0	2	1	49	1916	-52.0125	-92.9281
0	2	1	50	1975	-49.9157	-82.871
0	2	1	51	1917	-45.2424	-92.9281
0	2	1	52	1976	-63.4562	-76.1012
0	2	1	53	1918	-79.0924	-79.3883
0	2	1	54	1977	-29.6063	-89.641
0	2	1	55	1919	-72.322	-86.158
0	2	1	57	1978	-70.2262	-76.1012
0	2	1	58	1920	-36.3763	-89.641
0	2	1	59	1979	-76.9962	-76.1012
0	2	1	60	1921	-76.9957	-82.871
0	2	1	61	1980	-83.7662	-76.1012
0	2	1	62	1922	-70.2262	-89.6411
0	2	1	63	1981	-85.8624	-79.3883
0	2	1	64	1923	-83.7657	-82.871
0	2	1	65	1982	-90.5362	-76.1012
0	2	1	66	1924	-31.7025	-92.9279
0	2	1	67	1983	-45.2424	-72.6183
0	2	0	0	1925	-38.4725	-92.9279
0	2	0	1	1984	-52.0125	-72.6183
0	2	0	2	1926	-85.862	-86.158
0	2	0	3	1985	-58.7825	-72.6183
0	2	0	4	1927	-79.092	-86.158
0	2	0	5	1986	-65.5524	-72.6183
0	2	0	6	1928	-76.9962	-89.6411
0	2	0	7	1987	-72.3225	-72.6183
0	2	0	8	1929	-65.5524	-92.9281
0	2	0	9	1988	-29.6063	-96.411
0	2	0	10	1930	-36.3763	-96.411
0	2	0	12	1989	-79.0924	-72.6183
0	2	0	13	1931	-72.3225	-92.9281
0	2	0	14	1990	-49.9162	-69.3313
0	2	0	15	1932	-43.1462	-96.4111
0	2	0	16	1991	-43.1462	-69.3313
0	2	0	17	1933	-49.9162	-96.4111
0	2	0	18	1992	-38.4644	-72.6482
0	2	0	19	1934	-31.7025	-99.698
0	2	0	20	1993	-83.7662	-69.3313
0	2	0	21	1935	-38.4725	-99.698
0	2	0	23	1994	-90.5362	-69.3313
0	2	0	24	1936	-56.6862	-96.4111
0	2	0	25	1995	-97.3062	-69.3313
0	2	0	26	1937	-63.4562	-96.4111
0	2	0	27	1996	-99.4017	-65.8482
0	2	0	28	1938	-70.2262	-96.4111
0	2	0	29	1997	-92.6318	-65.8482
0	2	0	30	1939	-45.2424	-99.6981
0	2	0	31	1998	-85.8618	-65.8482
0	2	0	32	1940	-52.0125	-99.6981
0	2	0	33	1999	-29.6058	-103.181
0	2	0	34	1941	-36.3758	-103.181
0	2	0	35	2000	-79.0917	-65.8482
0	2	0	36	1942	-58.7825	-99.6981
0	2	0	37	2001	-72.3217	-65.8482
0	2	0	38	1943	-65.5524	-99.6981
0	2	0	39	2002	-65.5518	-65.8482
0	2	0	40	1944	-43.1458	-103.181
0	2	0	41	2003	-58.7817	-65.8482
0	2	0	42	1945	-31.702	-106.468
0	2	0	43	2004	-52.0118	-65.8482
0	2	0	44	1946	-38.472	-106.468
0	2	0	46	2005	-45.2418	-65.8482
0	2	0	47	1947	-49.9157	-103.181
0	2	0	48	2006	-36.3762	-69.3313
0	2	0	49	1948	-56.6857	-103.181
0	2	0	50	2007	-38.4718	-65.8482
0	2	0	51	1949	-63.4557	-103.181
0	2	0	52	2008	38.7676	-92.6321
0	2	0	53	1950	-45.242	-106.468
0	2	0	54	2009	35.4805	-97.3059
0	2	0	55	1951	-52.012	-106.468
0	2	0	57	2010	-29.6065	-109.951
0	2	0	58	1952	-36.3765	-109.951
0	2	0	59	2011	28.7109	-97.3063
0	2	0	60	1953	-58.782	-106.468
0	2	0	61	2012	31.9979	-99.4026
0	2	0	62	1954	-43.1465	-109.951
0	2	0	63	2013	25.2279	-99.4026
0	2	0	64	1955	-31.7027	-113.238
0	2	0	65	2014	35.4805	-104.076
0	2	0	66	1956	-38.4727	-113.238
0	2	3	1	1007	-29.6064	-21.9411
0	2	3	2	1075	-92.6326	-25.2283
0	2	3	3	1008	-36.4392	-21.9599
0	2	3	4	1076	-99.4025	-25.2283
0	2	3	5	1009	-65.5521	-38.7679
0	2	3	6	1077	-85.8625	-25.2283
0	2	3	7	1010	-63.4558	-35.4809
0	2	3	8	1078	-79.0926	-25.2283
0	2	3	9	1011	-58.7821	-38.7679
0	2	3	10	1079	-72.3226	-25.2283
0	2	3	12	1012	-56.6858	-35.4809
0	2	3	13	1080	-110.846	-28.7113
0	2	3	14	1013	-31.7026	-25.2281
0	2	3	15	1081	-104.076	-28.7113
0	2	3	16	1014	-52.0122	-45.5386
0	2	3	17	1082	-97.3063	-28.7113
